iyear,imonth,country,region,provstate,city,attacktype1,targtype1,gname,weaptype1
2009,1,95,10,Baghdad,Baghdad,2,14,Unknown,5
2009,1,95,10,Saladin,Tuz Khormato,2,2,Unknown,5
2009,1,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,1,95,10,Nineveh,Mosul,3,1,Unknown,6
2009,1,160,5,Basilan,Lamitan,6,14,Abu Sayyaf Group (ASG),13
2009,1,4,6,Ghazni,Muqur district,2,14,Unknown,5
2009,1,228,10,Al Jawf,Unknown,3,1,Unknown,6
2009,1,92,6,Assam,Sivasagar,9,3,United Liberation Front of Assam (ULFA),13
2009,1,147,11,Rivers,Port Harcourt,6,14,Unknown,13
2009,1,95,10,Nineveh,Mosul,2,14,Unknown,5
2009,1,153,6,Federally Administered Tribal Areas,Tal Kali,2,14,Tehrik-i-Taliban Pakistan (TTP),5
2009,1,153,6,Federally Administered Tribal Areas,Tal Kali,2,14,Tehrik-i-Taliban Pakistan (TTP),9
2009,1,160,5,Basilan,Cabangalan,1,2,Unknown,5
2009,1,167,9,Nazranovsky,Yandare,2,3,Unknown,5
2009,1,4,6,Nangarhar,Hesarak,2,1,Unknown,5
2009,1,141,6,Central,Birganj,3,1,Madhesi Mukti Tigers (MMT),6
2009,1,95,10,Diyala,Khanaqin,6,14,Unknown,5
2009,1,95,10,Wasit,Kut district,2,2,Unknown,8
2009,1,167,9,Ingushetia,Nazran,2,2,Unknown,5
2009,1,205,5,Yala,Bannang Sata,1,2,Unknown,5
2009,1,205,5,Pattani,Saiburi,1,15,Unknown,5
2009,1,222,3,Caracas,Caracas,5,14,Unknown,9
2009,1,153,6,Punjab,Lahore,1,2,Unknown,5
2009,1,92,6,Jharkhand,Chalgi,2,14,People s United Liberation Front (PULF),5
2009,1,95,10,Baghdad,Baghdad,2,2,Unknown,5
2009,1,95,10,Saladin,Tikrit,3,2,Unknown,6
2009,1,95,10,Saladin,Tikrit,3,2,Unknown,6
2009,1,95,10,Saladin,Tikrit,3,2,Unknown,6
2009,1,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,1,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2009,1,95,10,Kirkuk,Kirkuk,3,14,Unknown,6
2009,1,205,5,Narathiwat,Rusoh,1,15,Unknown,5
2009,1,4,6,Herat,Gozarah,4,1,Taliban,5
2009,1,4,6,Nangarhar,Chaparhar,3,1,Unknown,6
2009,1,4,6,Wardak,Ambokhak,1,2,Taliban,6
2009,1,6,10,Bou?ra Province,Aomar,3,4,Unknown,6
2009,2,94,10,Babil,Hillah,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,17,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,2,153,6,Balochistan,Dera Bugti,3,21,Baloch Republican Army (BRA),6
2009,2,153,6,Federally Administered Tribal Areas,Bajaur district,3,1,Unknown,6
2009,2,153,6,North-West Frontier Province,Charbagh,2,12,Unknown,5
2009,2,153,6,North-West Frontier Province,Kabal,2,12,Tehrik-i-Taliban Pakistan (TTP),5
2009,2,153,6,Sindh,Karachi,3,14,Unknown,6
2009,2,95,10,Wasit,Kut district,2,3,Unknown,5
2009,2,167,9,Dagestan,Makhachkala,2,2,Unknown,5
2009,2,160,5,Laguna,San Pedro,2,2,New People s Army (NPA),5
2009,2,160,5,Nueva Ecija,Liwayway,3,4,New People s Army (NPA),6
2009,2,186,6,Northern,Puthukkudiyiruppu,3,1,Liberation Tigers of Tamil Eelam (LTTE),6
2009,2,153,6,Balochistan,Quetta,2,14,Unknown,5
2009,2,153,6,Balochistan,Quetta,6,7,Baloch Liberation Front (BLF),5
2009,2,153,6,Punjab,Jhang,2,14,Unknown,5
2009,2,6,10,Tizi Ouzou Province,Adrar,3,4,Unknown,6
2009,2,78,8,Attica,Korydallos,2,3,Revolutionary Struggle,5
2009,2,95,10,Diyala,Baqubah,3,1,Unknown,6
2009,2,95,10,Karbala,Karbala,3,14,Unknown,6
2009,2,4,6,Kandahar,Kandahar,3,8,Unknown,6
2009,2,153,6,Balochistan,Mach,6,14,Baloch Liberation Army (BLA),13
2009,2,153,6,Federally Administered Tribal Areas,Katakashta,3,19,Unknown,6
2009,2,153,6,North-West Frontier Province,Dera Ismail Khan,3,15,Unknown,6
2009,2,160,5,Lanao del Norte,Santa Filomena,3,16,Moro Islamic Liberation Front (MILF),6
2009,2,160,5,Masbate,Matiporon,1,2,Unknown,5
2009,2,160,5,Northern Samar,Catubig,2,2,New People s Army (NPA),5
2009,2,205,5,Narathiwat,Cho I Rong,2,14,Unknown,5
2009,2,205,5,Pattani,,2,14,Unknown,5
2009,2,92,6,West Bengal,Balarampur,2,22,Communist Party of India - Maoist (CPI-Maoist),5
2009,2,167,9,Ingushetia,Surkhakhi,3,3,Unknown,6
2009,2,97,10,Southern,Ashkelon,3,14,Unknown,6
2009,2,78,8,Central Macedonia,Thessaloniki,7,2,Unknown,8
2009,2,78,8,Attica,Korydallos,2,3,Revolutionary Struggle,5
2009,2,147,11,Akwa Ibom,Uyo,6,2,Unknown,13
2009,2,182,11,Banaadir,Mogadishu,2,10,Al-Shabaab,5
2009,2,12,7,Yerevan,Yerevan,1,3,Unknown,13
2009,2,167,9,Moscow,Krylatskoye,2,2,Unknown,5
2009,2,95,10,Baghdad,Baghdad,3,17,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,45,3,Narino,Barbacoas district,6,14,Revolutionary Armed Forces of Colombia (FARC),9
2009,2,205,5,Yala,Yala,3,1,Unknown,6
2009,2,93,5,Aceh,Aceh Besar,2,2,Unknown,5
2009,2,160,5,Davao Del Sur,Kiblawan,9,14,New People s Army (NPA),13
2009,2,92,6,Manipur,Imphal,6,12,Unknown,13
2009,2,78,8,Attica,Athens,7,3,Unknown,8
2009,2,78,8,Attica,Athens,7,1,Unknown,8
2009,2,182,11,Lower Shebelle,Merca,6,20,Al-Shabaab,13
2009,2,186,6,Northern,Chalai,3,4,Liberation Tigers of Tamil Eelam (LTTE),6
2009,2,95,10,Diyala,Khanaqin,3,1,Unknown,6
2009,2,95,10,Diyala,Mandali,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,2,3,Unknown,5
2009,2,97,10,Northern,Nahariyya,3,1,Unknown,6
2009,2,92,6,Assam,North Cachar Hills district,6,1,Unknown,13
2009,2,153,6,Balochistan,Quetta,3,21,Unknown,6
2009,2,153,6,Punjab,Dera Ghazi Khan,3,14,Unknown,6
2009,2,160,5,North Cotabato,Pigkawayan,3,14,Moro Islamic Liberation Front (MILF),6
2009,2,95,10,Baghdad,Baghdad,3,2,Unknown,6
2009,2,95,10,Diyala,Katun,3,14,Unknown,6
2009,2,78,8,Attica,Athens,7,2,Unknown,8
2009,2,95,10,Baghdad,Baghdad,3,1,Unknown,6
2009,2,167,9,Chechnya,Khasavyurt,3,14,Unknown,6
2009,2,45,3,Narino,Barbacoas district,6,14,Revolutionary Armed Forces of Colombia (FARC),13
2009,2,160,5,Compostela Valley,Tabon Tabon,7,16,Unknown,5
2009,2,160,5,Lanao del Norte,San Isidro,9,14,Moro Islamic Liberation Front (MILF),13
2009,2,153,6,Federally Administered Tribal Areas,Miran Shah,2,14,Unknown,5
2009,2,153,6,Federally Administered Tribal Areas,Bajaur district,3,8,Unknown,6
2009,2,153,6,North-West Frontier Province,Jamrud,3,19,Unknown,6
2009,2,153,6,North-West Frontier Province,Swat district,3,19,Unknown,6
2009,2,4,6,Nangarhar,Darah ye Nur,2,2,Unknown,5
2009,2,4,6,Nangarhar,Bati Kot district,3,2,Taliban,6
2009,2,182,11,Banaadir,Mogadishu,3,2,Al-Shabaab,6
2009,2,147,11,Delta,Utorogu,2,1,Movement for the Emancipation of the Niger Delta (MEND),5
2009,2,153,6,Balochistan,Sariab,3,21,Unknown,6
2009,2,141,6,Mid-Western,Pyuthan,9,3,Mongolian Mukti Morcha,13
2009,2,4,6,Helmand,,1,2,Unknown,9
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Iraq s Jihadist Leagues,6
2009,2,95,10,Diyala,Kan an,2,2,Unknown,5
2009,2,160,5,Negros Occidental,To-oy,5,1,New People s Army (NPA),8
2009,2,4,6,Paktika,Sharan,6,2,Taliban,5
2009,2,45,3,Tolima,Venadillo,6,2,Revolutionary Armed Forces of Colombia (FARC),5
2009,2,185,8,Madrid,Madrid,3,1,Unknown,6
2009,2,65,11,Somali,Warder District,3,14,Unknown,6
2009,2,95,10,Najaf,Kufa,3,3,Unknown,6
2009,2,95,10,Kirkuk,Kirkuk,3,3,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Ansar al-Islam,6
2009,2,141,6,Central,Kathmandu,2,2,Unknown,5
2009,2,92,6,Tripura,Amarpur,3,3,Unknown,6
2009,2,153,6,Federally Administered Tribal Areas,Bajaur district,2,14,Unknown,5
2009,2,153,6,Federally Administered Tribal Areas,Bajaur district,3,1,Unknown,6
2009,2,153,6,Federally Administered Tribal Areas,Miran Shah,2,14,Unknown,5
2009,2,153,6,Federally Administered Tribal Areas,South Waziristan district,3,17,Unknown,6
2009,2,153,6,North-West Frontier Province,Bannu,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2009,2,128,11,Unknown,Unknown,6,20,Salafi Extremists,13
2009,2,182,11,Lower Shebelle,Afgoye,6,14,Al-Shabaab,13
2009,2,4,6,Khost,Tani,3,20,Unknown,6
2009,2,186,6,Northern,Visuamadu,3,4,Liberation Tigers of Tamil Eelam (LTTE),6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,92,6,Tripura,West Tripura district,2,3,All Tripura Tiger Force (ATTF),5
2009,2,186,6,Northern,Puthukkudiyiruppu,2,14,Liberation Tigers of Tamil Eelam (LTTE),5
2009,2,185,8,Madrid,Madrid,3,14,Unknown,6
2009,2,74,7,Shida Kartli,Adzvi,6,7,Unknown,13
2009,2,45,3,Cauca,Florencia,2,2,National Liberation Army of Colombia (ELN),5
2009,2,153,6,Balochistan,Sariab,3,14,Unknown,6
2009,2,153,6,North-West Frontier Province,Peshawar,3,2,Unknown,6
2009,2,153,6,North-West Frontier Province,Qambar,6,12,Unknown,13
2009,2,153,6,North-West Frontier Province,Swat district,6,14,Unknown,13
2009,2,160,5,Maguindanao,Cotabato City,3,1,Unknown,6
2009,2,4,6,Kabul,Kabul,3,2,Haqqani Network,6
2009,2,4,6,Kabul,Kabul,3,2,Taliban,6
2009,2,167,9,,Vorenezh,2,2,Unknown,5
2009,2,78,8,Attica,Athens,7,8,Unknown,8
2009,2,95,10,Al Anbar,Khalidiyah,2,14,Unknown,5
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,19,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,3,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,2,Supreme Command for Jihad and Liberation,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,2,2,Unknown,5
2009,2,95,10,Nineveh,Hamdaniyah,3,3,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,2,16,7,Baku,Baku,1,4,Unknown,5
2009,2,195,11,North Darfur,Al Fashir,2,14,Sudan People s Liberation Army (SPLA),5
2009,2,78,8,Central Macedonia,Thessaloniki,7,10,Unknown,8
2009,2,4,6,Herat,Injil district,3,14,Unknown,6
2009,2,45,3,Narino,Ricaurte district,2,14,Revolutionary Armed Forces of Colombia (FARC),5
2009,2,95,10,Diyala,Khalis,3,14,Unknown,6
2009,2,95,10,Diyala,Baqubah,3,14,Unknown,6
2009,2,95,10,Karbala,Karbala,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,2,14,Unknown,5
2009,2,95,10,Nineveh,Mosul,2,2,Unknown,5
2009,2,186,6,Northern,Mullaitivu,2,15,Liberation Tigers of Tamil Eelam (LTTE),5
2009,2,19,6,Khulna,Kushtia,2,2,Unknown,5
2009,2,153,6,Balochistan,Bellpat,3,19,Unknown,6
2009,2,153,6,Balochistan,Gwadar,3,20,Unknown,6
2009,2,153,6,Balochistan,Quetta,3,21,Unknown,6
2009,2,153,6,North-West Frontier Province,Odigram,7,8,Unknown,8
2009,2,153,6,North-West Frontier Province,Mingora,7,8,Unknown,8
2009,2,6,10,Tbessa,Tebessa,3,13,Al-Qaida in the Islamic Maghreb (AQIM),6
2009,2,167,9,North Ossetia,Vladikavkaz,3,4,Unknown,6
2009,2,110,10,Beirut,Beirut,3,14,Unknown,6
2009,2,45,3,Santander,Barrancabermeja,2,14,United Self Defense Units of Colombia (AUC),5
2009,2,78,8,Attica,Athens,7,2,Conspiracy of Cells of Fire,8
2009,2,78,8,Attica,Athens,7,1,Conspiracy of Cells of Fire,8
2009,2,78,8,Attica,Athens,7,2,Conspiracy of Cells of Fire,8
2009,2,229,11,North Kivu,Masisi,9,14,Democratic Front for the Liberation of Rwanda (FDLR),13
2009,2,182,11,Banaadir,Mogadishu,3,7,Al-Shabaab,6
2009,2,93,5,Aceh,,2,2,Unknown,5
2009,2,182,11,Banaadir,Mogadishu,3,11,Unknown,6
2009,2,160,5,Basilan,Lamitan,6,12,Abu Sayyaf Group (ASG),13
2009,2,160,5,Sarangani,Maitum,3,14,Unknown,6
2009,2,92,6,Chhattisgarh,Balrampur,9,14,Communist Party of India - Maoist (CPI-Maoist),13
2009,2,141,6,Mid-Western,Banke,3,2,Bhisan Himali Bag,6
2009,2,141,6,Mid-Western,Nepalgunj,3,2,Himali Tigers,6
2009,2,153,6,Punjab,Mandi Bahauddin,3,1,Unknown,6
2009,2,153,6,Federally Administered Tribal Areas,Landi Kotal,3,6,Tehrik-i-Taliban Pakistan (TTP),6
2009,2,95,10,Babil,Musayib,3,20,Unknown,6
2009,2,95,10,Baghdad,Baghdad,2,2,Unknown,5
2009,2,95,10,Babil,Musayib,3,14,Islamic State of Iraq (ISI),6
2009,2,229,11,North Kivu,Pinga,6,14,Democratic Front for the Liberation of Rwanda (FDLR),5
2009,2,4,6,Paktia,Dand Wa Patan,2,2,Taliban,5
2009,2,97,10,Southern,Eshkol regional council,3,14,Unknown,6
2009,2,92,6,Chhattisgarh,Balrampur,7,16,Communist Party of India - Maoist (CPI-Maoist),8
2009,2,160,5,Davao Oriental,Banay-Banay,4,19,New People s Army (NPA),8
2009,2,138,5,Kawthulei (Karen/Kayin),Myawadi,3,14,Karen National Union,6
2009,2,186,6,Northern,Puliyankulam,2,19,Liberation Tigers of Tamil Eelam (LTTE),6
2009,2,4,6,Kabul,Kabul,3,2,Taliban,6
2009,2,4,6,Khost,Nadir Shah Kot,3,2,Unknown,6
2009,2,229,11,South Kivu,Kalehe,2,14,Democratic Front for the Liberation of Rwanda (FDLR),8
2009,2,214,9,Ukraine,Odessa,3,3,Unknown,6
2009,2,160,5,Maguindanao,Nuro,3,14,Moro Islamic Liberation Front (MILF),6
2009,2,186,6,Eastern,Kapputhu,7,20,Unknown,13
2009,2,92,6,Bihar,Sheohar,3,3,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,153,6,Federally Administered Tribal Areas,Miran Shah,2,14,Tehrik-i-Taliban Pakistan (TTP),5
2009,2,153,6,North-West Frontier Province,Charbagh,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2009,2,6,10,Boumerd?s Province,Bordj Menail,2,4,Rebels,5
2009,2,167,9,Ingushetia,Nazran,3,14,Unknown,6
2009,2,4,6,Kandahar,Kandahar,3,20,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,19,Unknown,6
2009,2,95,10,Diyala,Mandali,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,2,209,10,Diyarbakir,Unknown,8,3,Unknown,9
2009,2,4,6,Kunar,Manogay,2,14,Taliban,5
2009,2,110,10,Mount Lebanon,Sin El Fil,3,4,Unknown,6
2009,2,160,5,Sorsogon,Bibincahan,3,16,New People s Army (NPA),6
2009,2,205,5,Narathiwat,Waeng,3,4,Unknown,6
2009,2,153,6,Balochistan,Quetta,3,14,Unknown,6
2009,2,153,6,Federally Administered Tribal Areas,North Waziristan district,2,14,Tehrik-i-Taliban Pakistan (TTP),5
2009,2,153,6,Federally Administered Tribal Areas,South Waziristan district,3,8,Unknown,6
2009,2,153,6,North-West Frontier Province,Charbagh,3,8,Unknown,6
2009,2,153,6,North-West Frontier Province,Peshawar,3,2,Tehrik-i-Taliban Pakistan (TTP),6
2009,2,92,6,Bihar,Baghaura,3,19,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,92,6,Orissa,Gajapati district,3,3,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,141,6,Mid-Western,Bardiya district,7,1,Unknown,8
2009,2,141,6,Central,Janajpur,2,14,Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J),5
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,19,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,3,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,2,4,6,Kandahar,,3,20,Unknown,6
2009,2,147,11,Akwa Ibom,Eket,7,1,Unknown,5
2009,2,95,10,Diyala,Khalis,3,3,Unknown,6
2009,2,95,10,Diyala,Sadiyah,3,14,Unknown,6
2009,2,153,6,North-West Frontier Province,Matta district,7,2,Unknown,8
2009,2,4,6,Wardak,Saydabad district,6,14,Taliban,5
2009,2,4,6,Kandahar,Kandahar,3,20,Unknown,6
2009,2,110,10,Beirut,Beirut,3,1,Unknown,6
2009,2,45,3,Norte de Santander,Cucuta district,7,14,Revolutionary Armed Forces of Colombia (FARC),8
2009,2,78,8,Attica,Athens,7,10,Sect of Revolutionaries (Greece),8
2009,2,78,8,Crete,Khania,7,14,Unknown,8
2009,2,78,8,Crete,Khania,7,1,Unknown,8
2009,2,78,8,Crete,Khania,7,14,Unknown,8
2009,2,78,8,Crete,Khania,7,14,Unknown,8
2009,2,78,8,Crete,Khania,7,1,Unknown,8
2009,2,78,8,Crete,Khania,7,1,Unknown,8
2009,2,78,8,Crete,Khania,7,1,Unknown,8
2009,2,62,11,Bioko Norte,Malabo,2,2,Movement for the Emancipation of the Niger Delta (MEND),5
2009,2,147,11,Bayelsa,Nembe,7,1,Unknown,13
2009,2,229,11,South Kivu,Kalehe,6,14,Democratic Front for the Liberation of Rwanda (FDLR),13
2009,2,78,8,Attica,Athens,9,8,Unknown,13
2009,2,95,10,Baghdad,Baghdad,2,2,Islamic State of Iraq (ISI),5
2009,2,94,10,Sistan and Balochistan,Zahedan,3,15,Unknown,6
2009,2,4,6,Khost,Gorbaz,7,8,Taliban,8
2009,2,4,6,Kunar,Watapur,7,1,Taliban,8
2009,2,153,6,North-West Frontier Province,Matta,6,10,Unknown,13
2009,2,153,6,Balochistan,Quetta,2,15,Unknown,5
2009,2,153,6,Balochistan,Dera Murad Jamali,3,21,Unknown,6
2009,2,153,6,Balochistan,Pir Koh,3,21,Unknown,6
2009,2,153,6,Federally Administered Tribal Areas,Wana,3,10,Unknown,6
2009,2,4,6,Kabul,Masayi,6,14,Unknown,13
2009,2,45,3,Boyaca,Pajarito,2,14,National Liberation Army of Colombia (ELN),5
2009,2,78,8,Attica,Athens,3,1,Revolutionary Struggle,6
2009,2,156,2,Darien,Boca de Cupe,2,14,Revolutionary Armed Forces of Colombia (FARC),5
2009,2,95,10,Al Anbar,Karma,3,14,Unknown,6
2009,2,95,10,Al Anbar,Abu Ghraib,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,1,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,2,Islamic State of Iraq (ISI),6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,4,6,Khost,Dwahmande,3,14,Taliban,6
2009,2,153,6,Balochistan,Quetta,2,2,Unknown,5
2009,2,153,6,Federally Administered Tribal Areas,Lakaro,2,14,Tehrik-i-Taliban Pakistan (TTP),5
2009,2,153,6,Federally Administered Tribal Areas,Bajaur district,3,8,Tehrik-i-Taliban Pakistan (TTP),6
2009,2,153,6,Federally Administered Tribal Areas,Razmak,6,14,Taliban,13
2009,2,153,6,North-West Frontier Province,Peshawar,3,8,Unknown,6
2009,2,160,5,Aurora,Calaocan,7,1,New People s Army (NPA),8
2009,2,45,3,Risaralda,Pereira,3,14,Unknown,6
2009,2,78,8,Central Macedonia,Thessaloniki,7,1,Unknown,8
2009,2,78,8,Eastern Macedonia and Thrace,Xanthi,7,1,Unknown,8
2009,2,160,5,Metropolitan Manila,Makati,3,14,Unknown,6
2009,2,186,6,Western,Colombo,3,4,Liberation Tigers of Tamil Eelam (LTTE),6
2009,2,205,5,Yala,Bannang Sata,2,20,Unknown,5
2009,2,153,6,North-West Frontier Province,Dera Ismail Khan,3,20,Unknown,6
2009,2,110,10,Mount Lebanon,Kfouri,3,4,Unknown,6
2009,2,97,10,Mount Lebanon,Kfour,3,2,Unknown,6
2009,2,195,11,West Equatoria,Jebel Nakua,2,14,Lord s Resistance Army (LRA),5
2009,2,182,11,Lower Shebelle,Afgoye,2,12,Somali Islamic Front,5
2009,2,95,10,Babil,Hillah,9,14,Unknown,13
2009,2,95,10,Saladin,Tikrit,3,3,Unknown,6
2009,2,97,10,Northern,Galilee district,3,14,Unknown,6
2009,2,6,10,Tizi Ouzou Province,Ain Zaouia,7,14,Gunmen,8
2009,2,153,6,North-West Frontier Province,Dera Ismail Khan,3,14,Unknown,6
2009,2,97,10,Northern,Maalot,3,14,Unknown,6
2009,2,4,6,Ghazni,,3,1,Unknown,6
2009,2,95,10,Saladin,Tikrit,3,14,Unknown,6
2009,2,60,10,Al Qahirah (Cairo),Cairo,3,14,Unknown,6
2009,2,153,6,Federally Administered Tribal Areas,Kurram district,3,19,Unknown,6
2009,2,153,6,North-West Frontier Province,Mingora,6,2,Tehrik-i-Taliban Pakistan (TTP),13
2009,2,92,6,Orissa,Govindpalli,3,14,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,92,6,Orissa,Govindpalli,3,16,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,101,4,Fukuoka,Fukouka,7,10,Unknown,8
2009,2,205,5,Yala,Raman,2,14,Unknown,5
2009,2,160,5,Negros Occidental,Andres Bonifacio,7,1,New People s Army (NPA),8
2009,2,141,6,Central,Haibung,3,1,Unknown,6
2009,2,45,3,Narino,Tumaco,3,1,Unknown,6
2009,2,92,6,Orissa,Govindpalli,7,3,Communist Party of India - Maoist (CPI-Maoist),8
2009,2,92,6,Orissa,Govindpalli,7,14,Communist Party of India - Maoist (CPI-Maoist),8
2009,2,6,10,Jijel Province,Ziama Mansouria,3,1,Al-Qaida in the Islamic Maghreb (AQIM),6
2009,2,182,11,Banaadir,Mogadishu,3,2,Al-Shabaab,6
2009,2,95,10,Babil,Mashru,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,22,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,2,185,8,Basque Country,Lazkao,3,7,Basque Fatherland and Freedom (ETA),6
2009,2,159,3,Huanuco,Tingo Maria,3,21,Shining Path (SL),6
2009,2,4,6,Helmand,Gereshk,2,2,Unknown,5
2009,2,153,6,Federally Administered Tribal Areas,Bajaur district,3,8,Unknown,6
2009,2,153,6,Federally Administered Tribal Areas,Darra Adam Khel,3,14,Tehrik-i-Taliban Pakistan (TTP),6
2009,2,153,6,Balochistan,Quetta,2,2,Lashkar-e-Jhangvi,5
2009,2,92,6,Andhra pradesh,Surakonda,2,14,Communist Party of India - Maoist (CPI-Maoist),5
2009,2,160,5,Misamis Occidental,Oroquieta,2,10,Unknown,5
2009,2,90,9,Pest,Tatarszentgyorgy,7,14,Unknown,8
2009,2,167,9,Ingushetia,Nazran,2,14,Unknown,5
2009,2,95,10,Nineveh,Mosul,3,22,Unknown,6
2009,2,92,6,Assam,Diphu,2,14,National Democratic Front of Bodoland (NDFB),5
2009,2,205,5,Yala,,2,14,Unknown,5
2009,2,182,11,Banaadir,Mogadishu,3,2,Unknown,6
2009,2,78,8,Attica,Athens,3,12,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,14,Unknown,6
2009,2,205,5,Narathiwat,Muang,3,1,Unknown,6
2009,2,63,11,Gash Barka,Haykota,3,1,Unknown,6
2009,2,167,9,Ingushetia,Surkhakhi,3,3,Unknown,6
2009,2,4,6,Baghlan,,3,20,Unknown,6
2009,2,95,10,Baghdad,Baghdad,3,14,Unknown,6
2009,2,92,6,Manipur,Thoubal,3,2,Kangleipak Communist Party (KCP),6
2009,2,160,5,Negros Oriental,Unknown,3,2,Unknown,6
2009,2,160,5,Zamboanga del Sur,Dimataling,2,14,Unknown,5
2009,2,92,6,Assam,Langting,2,3,Dima Halao Daoga (DHD),5
2009,2,92,6,Manipur,Bishnupur,3,2,Kangleipak Communist Party (KCP),6
2009,2,92,6,Manipur,Imphal,3,2,Kangleipak Communist Party (KCP),6
2009,2,147,11,Bayelsa,Tebidaba,2,6,Movement for the Emancipation of the Niger Delta (MEND),5
2009,2,222,3,Caracas,Caracas,3,15,Unknown,6
2009,2,198,8,Stockholm,Sodertalje,7,1,Global Intifada,12
2009,2,97,10,Southern,Sederot,3,14,Unknown,6
2009,2,95,10,Nineveh,Mosul,3,3,Unknown,6
2009,2,92,6,Jharkhand,Palamu district,3,2,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,92,6,Manipur,Ukhrul,3,2,Unknown,6
2009,2,160,5,Cagayan,Tuguegarao,2,1,Unknown,5
2009,2,160,5,Metropolitan Manila,Quezon City,3,14,Unknown,6
2009,2,167,9,Dagestan,Kayakentsky (District),3,21,Unknown,6
2009,2,4,6,Kandahar,Spin Boldak,2,15,Taliban,5
2009,2,95,10,Baghdad,Baghdad,3,1,Unknown,6
2009,2,92,6,Bihar,Kiul,7,19,Communist Party of India - Maoist (CPI-Maoist),8
2009,2,92,6,Orissa,Rourkela,3,19,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,92,6,Orissa,Chandiposh,3,19,Communist Party of India - Maoist (CPI-Maoist),6
2009,2,167,9,Ingushetia,Ordzhonikidzevskaya,1,3,Unknown,5
2009,2,4,6,Paktika,Khayr Kot,3,1,Taliban,6
2009,2,45,3,Cauca,Popayan,6,12,Revolutionary Armed Forces of Colombia (FARC),13
2009,2,97,10,Southern,Ashkelon,3,14,Unknown,6
2009,3,95,10,Al Anbar,Fallujah,3,14,Unknown,6
2009,3,95,10,Saladin,Samarra,3,2,Unknown,6
2009,3,97,10,Southern,Sederot,3,14,Unknown,6
2009,3,4,6,Farah,Lash-e Joveyn,7,1,Unknown,8
2009,3,92,6,Bihar,Ratanpur,7,19,Communist Party of India - Maoist (CPI-Maoist),8
2009,3,160,5,Davao del Sur,Paquibato,7,16,New People s Army (NPA),8
2009,3,6,10,B?ja?a Province,Djebla,3,4,Unknown,6
2009,3,153,6,Balochistan,Pishin,3,2,Unknown,6
