iyear;imonth;iday;country;region;provstate;city;latitude;longitude;attacktype1;attacktype2;attacktype3;targtype1;natlty1;targtype2;natlty2;targtype3;natlty3;gname;gname2;gname3;weaptype1;weaptype2;weaptype3;weaptype4;nkill;nwound
2009;1;14;92;6;Chhattisgarh;Pakhanjore;20,039991;80,627142;2;6;;3;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;2;0
2009;1;15;95;10;Saladin;Samarra;34,208416;43,890713;3;;;14;95;;;;;Unknown;;;6;;;;0;1
2009;1;15;95;10;Baghdad;Baghdad;33,303566;44,371773;1;;;2;95;;;;;Unknown;;;6;;;;0;3
2009;1;15;182;11;Gedo;Bardera;2,349308;42,280334;3;;;4;182;;;;;Unknown;;;6;;;;6;2
2009;1;15;153;6;Federally Administered Tribal Areas;Miran Shah;33,006516;70,068253;2;;;14;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;5;;;;1;0
2009;1;15;153;6;North-West Frontier Province;Shabqadar;34,217285;71,561043;3;;;14;153;;;;;Unknown;;;6;;;;0;0
2009;1;15;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;13;95;;;;;Asa'ib Ahl al-Haqq;;;6;;;;0;1
2009;1;15;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;14;95;;;;;Islamic State of Iraq (ISI);;;5;;;;1;0
2009;1;15;92;6;Bihar;Anwarpur;25,69831;85,214821;3;;;16;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;6;;;;0;0
2009;1;15;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;2;95;;;;;Unknown;;;6;;;;1;3
2009;1;16;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;2;95;;;;;Unknown;;;6;;;;0;1
2009;1;16;95;10;Babil;Hillah;32,469238;44,416637;2;;;2;95;;;;;Unknown;;;5;;;;1;4
2009;1;16;95;10;Saladin;Ishaqi;34,023571;44,031361;3;;;14;95;;;;;Unknown;;;6;;;;3;5
2009;1;16;182;11;Lower Juba;Kismayo;-0,357847;42,54665;2;;;2;182;;;;;Al-Shabaab;;;5;;;;1;0
2009;1;16;6;10;Ain Defla;Khemis Miliana;36,266667;2,216667;2;;;2;6;;;;;Al-Qaida in the Islamic Maghreb (AQIM);;;9;;;;1;0
2009;1;16;185;8;Basque Country;Hernani;43,07563;-2,223667;3;;;16;185;;;;;Basque Fatherland and Freedom (ETA);;;6;;;;0;0
2009;1;16;43;3;Santiago Metropolitan;Santiago;-33,366238;-70,505302;3;;;1;43;;;;;Unknown;;;6;;;;0;1
2009;1;16;43;3;Santiago Metropolitan;Santiago;-33,366238;-70,505302;3;;;1;43;;;;;Unknown;;;6;;;;0;0
2009;1;16;43;3;Santiago Metropolitan;Santiago;-33,366238;-70,505302;3;;;2;43;;;;;Unknown;;;6;;;;0;0
2009;1;16;45;3;Huila;Neiva;2,925561;-75,290777;3;;;1;45;;;;;Revolutionary Armed Forces of Colombia (FARC);;;6;;;;0;0
2009;1;16;45;3;Huila;Neiva;2,925561;-75,290777;3;;;14;45;;;;;Revolutionary Armed Forces of Colombia (FARC);;;6;;;;0;0
2009;1;16;153;6;North-West Frontier Province;Swat district;35,079406;72,428758;3;;;2;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;6;;;;0;0
2009;1;16;153;6;North-West Frontier Province;Peshawar;34,006004;71,53743;6;2;;15;153;;;;;Unknown;;;9;;;;1;0
2009;1;16;93;5;Aceh;Banda Aceh;5,541471;95,342957;3;;;1;93;;;;;Unknown;;;6;;;;0;0
2009;1;16;153;6;North-West Frontier Province;Matta;34,92969;72,416834;9;;;2;153;;;;;Unknown;;;13;;;;0;0
2009;1;16;153;6;North-West Frontier Province;Mingora;34,774479;72,364052;2;;;14;153;;;;;Unknown;;;5;;;;2;0
2009;1;16;205;5;Yala;Muang;6,545499;101,2799;7;;;19;205;;;;;Unknown;;;8;;;;0;0
2009;1;16;205;5;Yala;Muang;6,545499;101,2799;3;;;19;205;;;;;Unknown;;;6;;;;0;0
2009;1;16;92;6;Chhattisgarh;Dantewara;18,895394;81,351442;7;;;19;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;8;;;;0;0
2009;1;16;92;6;Manipur;Ukhrul;25,105832;94,361732;3;;;14;92;;;;;Unknown;;;6;;;;0;0
2009;1;16;97;10;Southern;Eshkol regional council;31,192114;34,449473;3;;;2;97;;;;;Unknown;;;6;;;;0;0
2009;1;17;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;3;95;;;;;Unknown;;;5;;;;1;0
2009;1;17;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;14;95;;;;;Unknown;;;5;;;;2;0
2009;1;17;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;2;95;;;;;Unknown;;;6;;;;1;1
2009;1;17;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;3
2009;1;17;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;17;95;;;;;Unknown;;;6;;;;0;6
2009;1;17;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;14;95;;;;;Unknown;;;6;;;;0;1
2009;1;17;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;14;95;;;;;Unknown;;;6;;;;0;1
2009;1;17;98;8;Tuscany;Florence;43,768732;11,256901;3;;;15;98;;;;;Unknown;;;6;;;;0;0
2009;1;17;92;6;Jharkhand;Latehar district;23,744186;84,504429;3;;;3;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;6;;;;6;0
2009;1;17;4;6;Kabul;Kabul;34,516895;69,147011;3;;;7;75;;;;;Unknown;;;6;;;;6;20
2009;1;17;228;10;Abyan;Jaar;13,219398;45,307838;7;;;3;228;;;;;Unknown;;;5;;;;1;1
2009;1;17;153;6;North-West Frontier Province;Khwazakhela;34,941242;72,46981;2;;;14;153;;;;;Unknown;;;5;;;;1;0
2009;1;17;153;6;North-West Frontier Province;Mingora;34,774479;72,364052;3;;;8;153;;;;;Unknown;;;6;;;;0;0
2009;1;17;186;6;Eastern;Batticaloa;7,733107;81,68882;2;;;2;186;;;;;Liberation Tigers of Tamil Eelam (LTTE);;;5;;;;0;1
2009;1;17;229;11;Orientale;Tora;3,292111;29,168137;7;2;;15;229;14;229;;;Lord's Resistance Army (LRA);;;8;;;;400;
2009;1;17;229;11;Orientale;Kapili;1,64063;26,419389;9;;;14;229;;;;;Lord's Resistance Army (LRA);;;13;;;;2;0
2009;1;18;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;2
2009;1;18;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;1;95;;;;;Unknown;;;6;;;;0;8
2009;1;18;95;10;Basra;Basra;30,510054;47,778095;3;;;3;95;;;;;Unknown;;;6;;;;0;1
2009;1;18;95;10;Nineveh;Qayarah;35,79813;43,294178;1;;;14;95;;;;;Unknown;;;6;;;;4;2
2009;1;18;147;11;Rivers;Bonny;4,434049;7,17049;6;2;;1;147;;;;;Unknown;;;13;;;;1;1
2009;1;18;92;6;Karnataka;Pavagada;14,097995;77,280925;3;;;19;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;6;;;;0;0
2009;1;18;228;10;Shabwah;Unknown;14,719504;46,868266;6;;;1;75;1;228;;;Unknown;;;5;;;;0;0
2009;1;18;92;6;Gujarat;Ahmedabad;23,022505;72,571362;3;;;2;92;;;;;Unknown;;;6;;;;0;0
2009;1;18;153;6;North-West Frontier Province;Mingora;34,774479;72,364052;2;;;14;153;;;;;Unknown;;;5;;;;2;2
2009;1;18;186;6;Uva;Maligawila;6,728394;81,352402;2;;;14;186;;;;;Liberation Tigers of Tamil Eelam (LTTE);;;5;;;;3;3
2009;1;18;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;0
2009;1;18;97;10;Southern;Ashdod;31,821444;34,665169;3;;;14;97;;;;;Unknown;;;6;;;;0;1
2009;1;18;97;10;Southern;Ashkelon;31,670149;34,575153;3;;;14;97;;;;;Unknown;;;6;;;;0;1
2009;1;19;95;10;Baghdad;Baghdad;33,303566;44,371773;1;;;2;95;;;;;Unknown;;;6;;;;1;7
2009;1;19;167;9;Moscow;Moscow;55,751377;37,579914;2;;;14;167;10;167;;;Unknown;;;5;;;;2;0
2009;1;19;167;9;Ingushetia;Nazran;43,2267;44,770569;3;;;1;167;;;;;Unknown;;;6;;;;0;0
2009;1;19;153;6;Sindh;Kotri;25,354671;68,283569;2;;;14;153;;;;;Unknown;;;5;;;;1;0
2009;1;19;153;6;Federally Administered Tribal Areas;Mir Ali;32,975433;70,273735;2;;;14;153;14;4;;;Taliban;;;5;;;;6;0
2009;1;19;153;6;Balochistan;Dera Bugti;29,034412;69,158661;3;;;21;153;;;;;Baloch Republican Army (BRA);;;6;;;;0;0
2009;1;19;229;11;Orientale;Atande;1,64063;26,419389;9;;;14;229;;;;;Lord's Resistance Army (LRA);;;13;;;;2;0
2009;1;19;195;11;West Equatoria;Bamani;4,790871;29,140175;1;6;;2;192;14;195;;;Lord's Resistance Army (LRA);;;13;;;;2;0
2009;1;19;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;4
2009;1;19;95;10;Saladin;Tikrit;34,621521;43,668377;3;;;14;95;;;;;Unknown;;;6;;;;0;2
2009;1;20;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;2
2009;1;20;95;10;Baghdad;Baghdad;33,303566;44,371773;1;;;2;95;;;;;Unknown;;;6;;;;3;8
2009;1;20;95;10;Diyala;Baqubah;33,74324;44,623825;3;;;2;95;;;;;Unknown;;;6;;;;0;3
2009;1;20;153;6;Balochistan;Sariab;30,084515;66,983437;2;;;1;153;;;;;Baloch Republican Army (BRA);;;5;;;;1;0
2009;1;20;153;6;Balochistan;Sui district;28,630806;69,186259;3;;;21;153;;;;;Baloch Republican Army (BRA);;;6;;;;0;0
2009;1;20;186;6;Eastern;Batticaloa;7,733107;81,68882;2;;;14;186;;;;;Liberation Tigers of Tamil Eelam (LTTE);;;5;;;;1;1
2009;1;20;160;5;Sultan Kudarat;Paril;6,48299;124,043541;7;;;14;160;;;;;Moro Islamic Liberation Front (MILF);;;8;;;;0;0
2009;1;20;93;5;Jakarta;Jakarta;-6,208821;106,846046;7;;;7;93;;;;;Unknown;;;8;;;;0;0
2009;1;20;59;3;Guayas;Guayaquil;-2,170832;-79,922359;3;;;1;59;;;;;Unknown;;;6;;;;0;0
2009;1;21;153;6;Balochistan;Dera Bugti;29,034412;69,158661;3;;;21;153;;;;;Unknown;;;6;;;;0;0
2009;1;21;153;6;North-West Frontier Province;Matta district;35,01646;72,361809;3;;;8;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;6;;;;0;0
2009;1;21;167;9;Dagestan;Between Khasavyurt and Karlanyurt;43,345922;46,662238;3;;;19;167;;;;;Unknown;;;6;;;;0;0
2009;1;21;147;11;Rivers;Bonny;4,434049;7,17049;3;6;;11;;4;166;;;Movement for the Emancipation of the Niger Delta (MEND);;;6;;;;0;0
2009;1;21;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Islamic State of Iraq (ISI);;;6;;;;5;10
2009;1;21;95;10;Babil;Hillah;32,469238;44,416637;3;;;14;95;;;;;Unknown;;;6;;;;1;0
2009;1;21;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;15;95;;;;;Unknown;;;6;;;;1;1
2009;1;21;95;10;Babil;Haswah;32,88018;44,386963;3;;;8;95;;;;;Unknown;;;6;;;;1;0
2009;1;21;4;6;Baghlan;Baghlan;36,177311;68,752136;3;;;14;4;;;;;Unknown;;;6;;;;1;7
2009;1;21;160;5;Davao Oriental;Mati;6,952799;126,221104;7;;;1;153;;;;;New People's Army (NPA);;;8;;;;0;0
2009;1;22;92;6;Bihar;Domba;25,096074;85,313119;7;;;1;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;8;;;;0;0
2009;1;22;146;11;Tillabéri;Bani Bangou;15,0408;2,705;6;2;;18;199;18;75;18;216;Al-Qaida in the Islamic Maghreb (AQIM);;;5;;;;1;0
2009;1;22;92;6;Manipur;Imphal;24,798346;93,94043;3;;;8;92;;;;;Kangleipak Communist Party (KCP);;;6;;;;0;0
2009;1;22;92;6;Assam;Nalbari;26,444112;91,44136;3;;;19;92;;;;;Unknown;;;6;;;;0;0
2009;1;22;92;6;Orissa;Karkatpalli;18,18151;81,948026;2;4;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;5;;;;1;0
2009;1;22;153;6;North-West Frontier Province;Madyan;35,140527;72,537088;2;;;15;153;14;153;;;Unknown;;;9;;;;2;0
2009;1;22;153;6;North-West Frontier Province;Madyan;35,140527;72,537088;6;;;14;153;;;;;Unknown;;;13;;;;0;0
2009;1;22;123;11;Timbuktu;Timbuktu;16,766589;-3,002562;6;;;18;199;18;216;18;75;23 May Democratic Alliance (Algeria);;;13;;;;1;0
2009;1;22;95;10;Diyala;Sadiyah;34,125729;45,003342;3;;;14;95;;;;;Unknown;;;6;;;;1;1
2009;1;22;205;5;Pattani;Yarang;6,760263;101,295165;1;;;2;205;;;;;Unknown;;;5;;;;1;0
2009;1;23;160;5;Rizal;Macabud;14,792523;121,148472;6;;;3;160;;;;;New People's Army (NPA);;;13;;;;0;0
2009;1;23;92;6;Jharkhand;Rohini;24,476836;86,647254;3;;;14;92;;;;;Unknown;;;6;;;;0;7
2009;1;23;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;1;2
2009;1;23;153;6;Federally Administered Tribal Areas;Khyber district;33,908578;71,070055;6;;;14;153;;;;;Unknown;;;13;;;;0;0
2009;1;23;153;6;Balochistan;Kohlu;29,673863;68,715498;1;;;2;153;3;153;;;Unknown;;;5;;;;1;1
2009;1;23;4;6;Badghis;Muqur;35,204723;63,061857;6;;;3;4;;;;;Taliban;;;13;;;;0;0
2009;1;23;205;5;Yala;;6,202025;101,252379;2;;;14;205;;;;;Unknown;;;5;;;;1;0
2009;1;24;4;6;Paktia;;33,706199;69,383108;3;;;14;4;;;;;Unknown;;;6;;;;3;8
2009;1;24;92;6;West Bengal;Belpahari;22,632149;86,764311;2;;;22;92;;;;;Unknown;;;5;;;;1;0
2009;1;24;92;6;Manipur;Ithai;24,419511;93,832454;2;;;3;92;;;;;United National Liberation Front (UNLF);;;5;;;;2;1
2009;1;24;153;6;Balochistan;Quetta;30,200819;66,994354;2;;;14;153;;;;;Baloch Liberation Front (BLF);;;5;;;;2;0
2009;1;24;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;3
2009;1;24;95;10;Babil;Hillah;32,469238;44,416637;2;;;14;95;;;;;Unknown;;;5;;;;0;0
2009;1;24;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;1
2009;1;24;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;1;95;;;;;Unknown;;;6;;;;0;3
2009;1;24;153;6;Punjab;Rawalpindi;33,594013;73,069077;2;;;10;153;;;;;Unknown;;;5;;;;1;0
2009;1;24;153;6;Balochistan;Dera Bugti;29,034412;69,158661;3;;;21;153;;;;;Unknown;;;6;;;;0;3
2009;1;24;153;6;North-West Frontier Province;Mingora;34,774479;72,364052;3;;;8;153;;;;;Unknown;;;6;;;;0;1
2009;1;24;4;6;Ghazni;Moqori;33,36697;68,41281;2;;;14;4;;;;;Taliban;;;5;;;;18;5
2009;1;24;45;3;Tolima;Roncesvalles;4,010004;-75,603807;2;;;3;45;8;45;14;45;Revolutionary Armed Forces of Colombia (FARC);;;5;;;;0;0
2009;1;25;92;6;Chhattisgarh;Dantewada;18,9;81,35;7;;;14;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;8;;;;0;0
2009;1;25;92;6;West Bengal;Uttar Sonapur;26,494818;89,393793;3;;;14;92;;;;;Unknown;;;6;;;;0;2
2009;1;25;92;6;Chhattisgarh;Kanker district;20,271944;81,493056;6;;;3;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;13;;;;0;0
2009;1;25;141;6;Central;Katahariya;26,979694;85,230125;3;;;14;141;;;;;Terai Army;;;6;;;;1;3
2009;1;25;95;10;Baghdad;Baghdad;33,303566;44,371773;7;;;2;95;;;;;Unknown;;;8;;;;0;0
2009;1;25;74;7;Abkhazia;Gali;42,628029;41,735661;3;;;3;74;;;;;Unknown;;;6;;;;0;0
2009;1;25;153;6;Balochistan;Dera Bugti;29,034412;69,158661;3;;;21;153;;;;;Unknown;;;6;;;;0;0
2009;1;25;153;6;Balochistan;Dera Bugti;29,034412;69,158661;3;;;14;153;;;;;Unknown;;;6;;;;0;1
2009;1;25;153;6;Federally Administered Tribal Areas;Miran Shah;33,006516;70,068253;6;2;;14;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;5;;;;1;0
2009;1;26;141;6;Eastern;Rajbiraj;26,540563;86,748517;3;;;1;139;;;;;Mahan Madhesh Janakantri Party (MMJP)- Nepal;;;6;;;;0;1
2009;1;26;153;6;Balochistan;Quetta;30,200819;66,994354;2;;;2;153;;;;;Unknown;;;5;;;;1;0
2009;1;26;141;6;Eastern;Rajbiraj;26,540563;86,748517;3;;;14;141;;;;;Mahan Madhesh Janakantri Party (MMJP)- Nepal;;;6;;;;0;0
2009;1;26;153;6;North-West Frontier Province;Dera Ismail Khan;31,834328;70,90905;1;;;2;153;17;153;;;Unknown;;;6;;;;5;10
2009;1;26;153;6;Punjab;Lahore;31,50547;74,34288;3;;;3;153;;;;;Unknown;;;6;;;;0;0
2009;1;26;153;6;Federally Administered Tribal Areas;Khar;34,733517;71,519661;6;;;14;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;13;;;;0;0
2009;1;26;141;6;Eastern;Rajbiraj;26,540563;86,748517;3;;;14;141;;;;;Mahan Madhesh Janakantri Party (MMJP)- Nepal;;;6;;;;0;0
2009;1;26;94;10;Sistan and Balochistan;Saravan;27,3707;62,3342;2;;;3;94;;;;;Unknown;;;5;;;;12;0
2009;1;26;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;14;95;;;;;Unknown;;;6;;;;0;3
2009;1;26;205;5;Pattani;Pattani;6,700696;101,433915;2;;;1;205;14;205;;;Unknown;;;5;;;;2;0
2009;1;26;182;11;Bay;Baidoa;3,115641;43,64658;2;6;;2;182;;;;;Al-Shabaab;;;5;;;;0;0
2009;1;26;228;10;Amanat Al Asimah;Sanaa;15,325443;44,211895;2;;;7;228;;;;;Hushaysh Tribal Members;;;5;;;;0;0
2009;1;26;4;6;Nangarhar;Jalalabad;34,417122;70,449593;3;;;14;4;;;;;Unknown;;;6;;;;3;0
2009;1;26;153;6;North-West Frontier Province;Swat district;35,079406;72,428758;3;;;8;153;;;;;Unknown;;;6;;;;0;0
2009;1;26;153;6;Federally Administered Tribal Areas;Datta Khel;32,901089;69,749405;2;;;14;160;;;;;New People's Army (NPA);;;5;;;;1;0
2009;1;27;153;6;North-West Frontier Province;Dera Ismail Khan;31,834328;70,90905;2;;;22;153;;;;;Unknown;;;5;;;;1;0
2009;1;27;153;6;North-West Frontier Province;Matta;34,92969;72,416834;3;;;14;153;;;;;Unknown;;;6;;;;0;1
2009;1;27;4;6;Herat;Rabat-i-Sangi;34,781667;62,122778;7;;;1;4;;;;;Unknown;;;8;;;;0;0
2009;1;27;4;6;Kandahar;;30,996068;65,475736;3;;;14;4;;;;;Taliban;;;6;;;;4;5
2009;1;27;4;6;Herat;Ghoryan;34,343163;61,495274;6;;;14;94;;;;;Unknown;;;13;;;;0;0
2009;1;27;4;6;Herat;Rabat-i-Sangi;34,781667;62,122778;6;;;1;4;;;;;Taliban;;;5;;;;0;0
2009;1;27;45;3;Bogota;Bogota;4,667128;-74,106056;3;;;1;217;;;;;Revolutionary Armed Forces of Colombia (FARC);;;6;;;;2;20
2009;1;27;92;6;Bihar;Maigra;24,434498;84,495538;3;;;16;92;;;;;Communist Party of India - Maoist (CPI-Maoist);;;6;;;;0;0
2009;1;27;147;11;Delta;Warri;5,52372;5,753167;6;;;1;147;;;;;Unknown;;;5;;;;0;0
2009;1;27;95;10;Al Anbar;Amriyat al-Fallujah;33,163559;43,863106;7;;;2;95;;;;;Unknown;;;5;;;;0;0
2009;1;27;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;2;95;3;95;;;Unknown;;;6;;;;0;3
2009;1;27;95;10;Diyala;Baqubah;33,74324;44,623825;3;;;14;95;;;;;Unknown;;;6;;;;0;0
2009;1;27;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;22;95;;;;;Unknown;;;6;;;;4;1
2009;1;27;160;5;North Cotabato;Dado;7,47156;124,563541;3;;;14;160;;;;;Moro Islamic Liberation Front (MILF);;;6;;;;0;1
2009;1;27;160;5;Compostela Valley;Unknown;7,602987;125,96642;2;;;2;160;;;;;Unknown;;;5;;;;1;0
2009;1;27;205;5;Pattani;Khok Pho;6,675699;101,150411;2;;;1;205;1;205;;;Unknown;;;5;;;;2;0
2009;1;27;153;6;Federally Administered Tribal Areas;Bajaur district;34,856902;71,429936;3;;;8;153;;;;;Unknown;;;6;;;;0;0
2009;1;27;153;6;North-West Frontier Province;Kabal;34,79216;72,284279;3;;;8;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;6;;;;0;0
2009;1;27;69;8;Corsica;Bastia;42,699997;9,447317;3;;;3;69;;;;;Unknown;;;6;;;;0;0
2009;1;27;153;6;Federally Administered Tribal Areas;Miran Shah;33,006516;70,068253;6;2;;14;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;5;;;;2;0
2009;1;27;603;8;Northern Ireland;Castlewellan;54,255696;-5,948804;3;;;14;233;;;;;Oglaigh na hEireann;;;6;;;;0;0
2009;1;28;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;14;95;;;;;Unknown;;;5;;;;1;0
2009;1;28;95;10;Saladin;Tuz Khormato;34,881348;44,62513;2;;;2;95;;;;;Unknown;;;5;;;;1;1
2009;1;28;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;14;95;;;;;Unknown;;;6;;;;0;3
2009;1;28;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;1;95;;;;;Unknown;;;6;;;;0;3
2009;1;28;160;5;Basilan;Lamitan;6,645308;122,10184;6;;;14;160;;;;;Abu Sayyaf Group (ASG);;;13;;;;0;0
2009;1;28;4;6;Ghazni;Muqur district;32,816136;67,762998;2;7;;14;4;14;4;;;Unknown;;;5;8;;;3;0
2009;1;29;228;10;Al Jawf;Unknown;16,431822;45,602888;3;;;1;228;;;;;Unknown;;;6;;;;0;0
2009;1;29;92;6;Assam;Sivasagar;26,980229;94,630088;9;;;3;92;;;;;United Liberation Front of Assam (ULFA);;;13;;;;3;0
2009;1;29;147;11;Rivers;Port Harcourt;4,815554;7,049844;6;2;;14;147;;;;;Unknown;;;13;;;;1;0
2009;1;29;95;10;Nineveh;Mosul;36,354145;43,14357;2;;;14;95;;;;;Unknown;;;5;;;;1;0
2009;1;29;153;6;Federally Administered Tribal Areas;Tal Kali;32,935769;70,105122;2;;;14;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;5;;;;1;0
2009;1;29;153;6;Federally Administered Tribal Areas;Tal Kali;32,935769;70,105122;2;6;;14;153;3;153;;;Tehrik-i-Taliban Pakistan (TTP);;;9;;;;1;0
2009;1;29;160;5;Basilan;Cabangalan;6,530828;122,138972;1;;;2;160;;;;;Unknown;;;5;;;;4;3
2009;1;29;167;9;Nazranovsky;Yandare;43,228362;44,8335;2;;;3;167;;;;;Unknown;;;5;;;;0;0
2009;1;29;4;6;Nangarhar;Hesarak;34,278828;69,804251;2;;;1;4;;;;;Unknown;;;5;;;;1;2
2009;1;30;141;6;Central;Birganj;27,04477;84,867372;3;;;1;141;;;;;Madhesi Mukti Tigers (MMT);;;6;;;;0;5
2009;1;30;95;10;Diyala;Khanaqin;34,347343;45,383274;6;2;;14;95;;;;;Unknown;;;5;;;;3;0
2009;1;30;95;10;Wasit;Kut district;32,505556;45,824722;2;7;;2;95;;;;;Unknown;;;8;8;;;0;0
2009;1;30;167;9;Ingushetia;Nazran;43,2267;44,770569;2;;;2;167;;;;;Unknown;;;5;;;;1;0
2009;1;30;205;5;Yala;Bannang Sata;6,242799;101,297732;1;;;2;205;;;;;Unknown;;;5;;;;0;1
2009;1;30;205;5;Pattani;Saiburi;6,717959;101,593027;1;;;15;205;;;;;Unknown;;;5;;;;1;0
2009;1;30;222;3;Caracas;Caracas;10,482834;-66,962128;5;7;;14;222;15;222;;;Unknown;;;9;12;;;0;0
2009;1;31;153;6;Punjab;Lahore;31,50547;74,34288;1;;;2;153;;;;;Unknown;;;5;;;;1;0
2009;1;31;92;6;Jharkhand;Chalgi;22,439063;85,721266;2;;;14;92;;;;;People's United Liberation Front (PULF);;;5;;;;4;0
2009;1;31;95;10;Baghdad;Baghdad;33,303566;44,371773;2;;;2;95;;;;;Unknown;;;5;;;;1;1
2009;1;31;95;10;Saladin;Tikrit;34,621521;43,668377;3;;;2;95;;;;;Unknown;;;6;;;;0;
2009;1;31;95;10;Saladin;Tikrit;34,621521;43,668377;3;;;2;95;;;;;Unknown;;;6;;;;0;
2009;1;31;95;10;Saladin;Tikrit;34,621521;43,668377;3;;;2;95;;;;;Unknown;;;6;;;;0;
2009;1;31;95;10;Baghdad;Baghdad;33,303566;44,371773;3;;;14;95;;;;;Unknown;;;6;;;;0;
2009;1;31;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;14;95;;;;;Unknown;;;6;;;;0;0
2009;1;31;95;10;Kirkuk;Kirkuk;35,45211;44,375465;3;;;14;95;;;;;Unknown;;;6;;;;0;1
2009;1;31;205;5;Narathiwat;Rusoh;6,381892;101,506227;1;;;15;205;;;;;Unknown;;;5;;;;1;0
2009;1;31;4;6;Herat;Gozarah;34,348889;63,177778;4;6;;1;4;1;4;;;Taliban;;;5;;;;0;0
2009;1;31;4;6;Nangarhar;Chaparhar;34,276094;70,360248;3;;;1;4;;;;;Unknown;;;6;;;;0;2
2009;1;31;4;6;Wardak;Ambokhak;34,145833;68,733333;1;;;2;4;;;;;Taliban;;;6;;;;0;0
2009;1;31;6;10;Bouïra Province;Aomar;36,494423;3,773677;3;;;4;6;;;;;Unknown;;;6;;;;0;
2009;2;1;94;10;Babil;Hillah;32,469238;44,416637;3;;;14;94;;;;;Unknown;;;6;;;;0;0
2009;2;1;95;10;Baghdad;Baghdad;33,3;44,4;3;;;17;95;;;;;Unknown;;;6;;;;0;2
2009;2;1;95;10;Nineveh;Mosul;36,354145;43,14357;3;;;14;95;;;;;Unknown;;;6;;;;0;0
2009;2;1;153;6;Balochistan;Dera Bugti;29,034412;69,158661;3;;;21;153;;;;;Baloch Republican Army (BRA);;;6;;;;0;0
2009;2;1;153;6;Federally Administered Tribal Areas;Bajaur district;34,856902;71,429936;3;;;1;153;;;;;Unknown;;;6;;;;0;0
2009;2;1;153;6;North-West Frontier Province;Charbagh;34,835294;72,441886;2;;;12;153;;;;;Unknown;;;5;;;;2;1
2009;2;1;153;6;North-West Frontier Province;Kabal;34,79216;72,284279;2;;;12;153;;;;;Tehrik-i-Taliban Pakistan (TTP);;;5;;;;2;0
2009;2;1;153;6;Sindh;Karachi;24,891115;67,143311;3;;;14;153;;;;;Unknown;;;6;;;;1;2
2009;2;2;95;10;Wasit;Kut district;32,505556;45,824722;2;;;3;94;;;;;Unknown;;;5;;;;0;1
2009;2;2;167;9;Dagestan;Makhachkala;42,98542;47,450668;2;;;2;167;;;;;Unknown;;;5;;;;5;1
