iyear;imonth;iday;country;region;provstate;city;attacktype1;targtype1;gname;weaptype1
2014;1;9;147;11;Borno;Damboa;3;4;Boko Haram;6
2014;1;9;160;5;Agusan del Sur;Balit;2;4;New People's Army (NPA);5
2014;1;9;95;10;Baghdad;Baghdad;3;4;Islamic State of Iraq and the Levant (ISIL);6
2014;1;9;92;6;Karnataka;Virajpet;1;22;Unknown;5
2014;1;9;155;10;Gaza Strip;Unknown;3;4;Unknown;6
2014;1;9;95;10;Kirkuk;Unknown;3;21;Unknown;6
2014;1;9;200;10;Hamah;Kaffat;3;14;Unknown;6
2014;1;9;195;11;South Darfur;Unknown;2;14;Unknown;6
2014;1;9;92;6;Manipur;Nungba;3;1;Unknown;6
2014;1;9;153;6;Sindh;Karachi;1;3;Tehrik-i-Taliban Pakistan (TTP);6
2014;1;9;95;10;Al Anbar;Ramadi;3;3;Unknown;6
2014;1;9;4;6;Helmand;Lashkar Gah;3;3;Taliban;6
2014;1;9;153;6;Federally Administered Tribal Areas;Wana;3;4;Unknown;6
2014;1;9;182;11;Banaadir;Mogadishu;3;4;Al-Shabaab;6
2014;1;9;182;11;Banaadir;Mogadishu;2;4;Al-Shabaab;5
2014;1;9;182;11;Banaadir;Mogadishu;9;3;Al-Shabaab;13
2014;1;9;228;10;Amanat Al Asimah;Sanaa;6;1;Unknown;5
2014;1;9;228;10;Sanaa;Suq Shamilah;3;20;Unknown;6
2014;1;9;4;6;Ghazni;Unknown;2;3;Taliban;5
2014;1;9;45;3;Antioquia;Anori;2;4;Revolutionary Armed Forces of Colombia (FARC);5
2014;1;9;113;10;Murzuq;Traghen;5;3;Tabu Tribe;5
2014;1;10;113;10;Benghazi;Benghazi;3;4;Unknown;6
2014;1;10;113;10;Benghazi;Benghazi;1;4;Unknown;13
2014;1;10;113;10;Tripoli;Tripoli;1;3;Unknown;5
2014;1;10;113;10;Benghazi;Benghazi;3;4;Unknown;6
2014;1;10;95;10;Al Anbar;Fallujah;3;19;Islamic State of Iraq and the Levant (ISIL);6
2014;1;10;95;10;Al Anbar;Karma;3;19;Islamic State of Iraq and the Levant (ISIL);6
2014;1;10;96;8;Dublin;Dublin;3;20;Unknown;6
2014;1;10;205;5;Narathiwat;Tak Bai district;3;4;Unknown;6
2014;1;10;95;10;Al Anbar;Bubali;3;4;Islamic State of Iraq and the Levant (ISIL);6
2014;1;10;182;11;Banaadir;Mogadishu;2;12;Unknown;5
2014;1;10;153;6;Khyber Pakhtunkhwa;Sarband;2;3;Unknown;5
2014;1;10;153;6;Khyber Pakhtunkhwa;Sarband;3;1;Unknown;6
2014;1;10;92;6;Odisha;Bandhugaon;6;2;Maoists;13
2014;1;10;182;11;Lower Shebelle;Afgoye;2;4;Al-Shabaab;5
2014;1;10;153;6;Khyber Pakhtunkhwa;Mardan;2;15;Tehrik-i-Taliban Pakistan (TTP);5
2014;1;10;153;6;Sindh;Karachi;3;15;Unknown;6
2014;1;10;153;6;Sindh;Karachi;1;14;Unknown;6
2014;1;10;228;10;Al Bayda;Unknown;2;4;Unknown;5
2014;1;10;228;10;Hadramawt;Seiyun;2;6;Unknown;5
2014;1;10;228;10;Ad Dali;Sanah;6;4;Southern Mobility Movement (Yemen);13
2014;1;10;153;6;Balochistan;Panjgur;6;6;Baloch Liberation Front (BLF);5
2014;1;10;45;3;Norte de Santander;Convencion;6;1;National Liberation Army of Colombia (ELN);5
2014;1;3;153;6;Khyber Pakhtunkhwa;Peshawar;3;1;Unknown;6
2014;1;11;229;11;Orientale;Kpele;6;14;Lord's Resistance Army (LRA);13
2014;1;11;123;11;Kidal;Aguelhoc;2;7;Unknown;6
2014;1;11;153;6;Balochistan;Dera Murad Jamali;3;21;Baloch Republican Army (BRA);6
2014;1;11;195;11;Central Darfur;Zalingei;2;14;Unknown;5
2014;1;11;205;5;Bangkok;Bangkok;2;14;Unknown;5
2014;1;11;205;5;Bangkok;Bangkok;2;14;Unknown;5
2014;1;11;229;11;North Kivu;Goma;2;3;Democratic Front for the Liberation of Rwanda (FDLR);5
2014;1;11;228;10;Hadramawt;Ghayl Bin Yamin;6;4;Tribesmen;5
2014;1;11;92;6;Manipur;Khongman;3;1;Unknown;6
2014;1;11;92;6;Meghalaya;Tura;3;1;Achik Tiger Force;6
2014;1;11;92;6;Jammu and Kashmir;Janbazpora;3;4;Unknown;6
2014;1;11;4;6;Paktika;Unknown;3;14;Unknown;6
2014;1;11;153;6;Federally Administered Tribal Areas;Orakzai district;3;14;Unknown;6
2014;1;10;195;11;South Darfur;Bielel;2;14;Sudan Liberation Army-Minni Minawi (SLA-MM);5
2014;1;11;30;3;Minas Gerais;Belo Horizonte;2;15;Unknown;5
2014;1;11;155;10;West Bank;Jerusalem;2;14;Unknown;9
2014;1;11;4;6;Badghis;Qala-i-Naw district;6;2;Unknown;5
2014;1;11;153;6;Balochistan;Malguzar;3;21;Baloch Republican Army (BRA);6
2014;1;11;160;5;Sulu;Tandu Bato;2;3;Abu Sayyaf Group (ASG);5
2014;1;11;182;11;Banaadir;Mogadishu;9;4;Al-Shabaab;13
2014;1;11;182;11;Banaadir;Mogadishu;3;14;Al-Shabaab;6
2014;1;11;167;9;Kabardino-Balkaria;Baksan;2;3;Unknown;5
2014;1;11;153;6;Punjab;Mustafabad;1;22;Unknown;5
2014;1;11;4;6;Kunduz;Kunduz;2;3;Taliban;5
2014;1;11;92;6;Manipur;Senapati district;6;1;Kuki National Front (KNF);5
2014;1;11;228;10;Al Jawf;Al-Jawf;1;2;Tribesmen;5
2014;1;11;113;10;Sirte;Sirte;1;2;Abu Bakr Unis Jabr Brigade;5
2014;1;12;113;10;Derna;Derna;2;4;Unknown;5
2014;1;12;113;10;Jabal Al Akhdar;Beida;1;14;Unknown;5
2014;1;12;160;5;North Cotabato;Arakan;7;8;Unknown;8
2014;1;12;160;5;North Cotabato;Arakan;3;8;Unknown;6
2014;1;12;4;6;Kabul;Kabul;3;3;Taliban;6
2014;1;12;95;10;Baghdad;Baghdad;3;19;Muslim extremists;6
2014;1;12;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;12;95;10;Baghdad;Baghdad;3;19;Unknown;6
2014;1;12;95;10;Saladin;Tuz Khormato;3;14;Unknown;6
2014;1;12;95;10;Saladin;Tuz Khormato;3;14;Unknown;6
2014;1;12;95;10;Nineveh;Mosul;3;14;Unknown;6
2014;1;12;95;10;Nineveh;Mosul;3;3;Unknown;6
2014;1;12;95;10;Saladin;Baiji;2;3;Unknown;5
2014;1;12;95;10;Nineveh;Mosul;1;10;Unknown;6
2014;1;12;95;10;Sulaymaniyah;Sulaymaniyah;1;3;Unknown;6
2014;1;12;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;12;153;6;Khyber Pakhtunkhwa;Peshawar;1;14;Tehrik-i-Taliban Pakistan (TTP);5
2014;1;12;95;10;Al Anbar;Al-Zaidan;2;4;Unknown;5
2014;1;12;95;10;Nineveh;Mosul;2;15;Unknown;5
2014;1;12;153;6;Khyber Pakhtunkhwa;Peshawar;1;2;Tehrik-i-Taliban Pakistan (TTP);6
2014;1;12;153;6;Khyber Pakhtunkhwa;Peshawar;1;2;Tehrik-i-Taliban Pakistan (TTP);6
2014;1;12;195;11;Central Darfur;Dan Kouj;2;14;Unknown;5
2014;1;12;195;11;Central Darfur;Dan Kouj;2;3;Unknown;8
2014;1;12;195;11;Central Darfur;Dan Kouj;2;14;Unknown;8
2014;1;12;228;10;Hadramawt;Shihr;2;4;Al-Qaida in the Arabian Peninsula (AQAP);6
2014;1;12;92;6;Manipur;Imphal;3;4;Unknown;6
2014;1;11;182;11;Banaadir;Mogadishu;2;8;Al-Shabaab;5
2014;1;12;182;11;Banaadir;Mogadishu;9;4;Al-Shabaab;13
2014;1;12;147;11;Borno;Konduga;2;14;Boko Haram;6
2014;1;12;147;11;Borno;Sabon Gari;2;14;Boko Haram;5
2014;1;12;95;10;Nineveh;Mosul;3;3;Islamic State of Iraq and the Levant (ISIL);6
2014;1;12;95;10;Saladin;Tikrit;1;3;Unknown;5
2014;1;12;160;5;Pampanga;Upper Balukbok;6;1;Unknown;5
2014;1;12;153;6;Balochistan;Panjgur district;2;3;Unknown;5
2014;1;12;153;6;Balochistan;Rakhni;3;21;Unknown;6
2014;1;12;92;6;Bihar;Bhagalpur;3;2;Unknown;6
2014;1;12;153;6;Balochistan;Turbat;2;14;Unknown;5
2014;1;12;182;11;Bakool;Yeed;2;14;Al-Shabaab;5
2014;1;11;182;11;Middle Shebelle;Rage Ele;9;14;Al-Shabaab;13
2014;1;12;182;11;Mudug;Galkayo;2;14;Al-Shabaab;5
2014;1;12;182;11;Lower Shebelle;Lafoole;3;4;Al-Shabaab;6
2014;1;12;205;5;Bangkok;Bangkok;2;14;Unknown;5
2014;1;12;195;11;North Darfur;Kabkabiya;2;14;Unknown;5
2014;1;12;78;8;Attica;Varympompi;3;1;Group of Popular Fighters;6
2014;1;12;95;10;Nineveh;Mosul;1;10;Unknown;5
2014;1;12;186;6;Southern;Hikkaduwa;7;15;Buddhist Monks;13
2014;1;12;186;6;Southern;Hikkaduwa;7;15;Buddhist Monks;13
2014;1;13;160;5;Cagayan;Lallo;7;1;New People's Army (NPA);5
2014;1;13;95;10;Kirkuk;Unknown;2;4;Unknown;5
2014;1;13;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;13;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;13;95;10;Baghdad;Baghdad;2;3;Unknown;5
2014;1;13;153;6;Khyber Pakhtunkhwa;Badaber;3;3;Unknown;6
2014;1;13;229;11;North Kivu;Pinga;2;14;Mayi Mayi;5
2014;1;13;60;10;North Sinai;Sheikh Zuweid;3;4;Unknown;6
2014;1;13;173;10;Eastern;Awamiyah;1;7;Unknown;5
2014;1;13;90;9;Budapest;Budapest;3;1;Unknown;6
2014;1;13;205;5;Yala;Lam Mai;2;3;Unknown;6
2014;1;13;153;6;Khyber Pakhtunkhwa;Peshawar;3;20;Unknown;6
2014;1;13;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;13;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;13;153;6;Khyber Pakhtunkhwa;Mingora;3;1;Unknown;6
2014;1;13;92;6;Odisha;Odia Pentha;2;14;Maoists;9
2014;1;13;200;10;Damascus;Damascus;7;7;Unknown;5
2014;1;13;205;5;Bangkok;Bangkok;2;1;Unknown;5
2014;1;13;182;11;Banaadir;Mogadishu;6;14;Unknown;5
2014;1;13;195;11;South Kordofan;Unknown;2;19;Sudan Revolutionary Front (SRF);5
2014;1;13;195;11;South Darfur;Suntah;9;4;Liberation and Justice Movement (LJM);13
2014;1;13;44;4;Guizhou;Kaili;3;1;Unknown;6
2014;1;13;95;10;Saladin;Al-Hamra;2;3;Unknown;5
2014;1;13;95;10;Diyala;Baqubah district;9;3;Unknown;13
2014;1;13;228;10;Shabwah;Azzan;2;4;Unknown;5
2014;1;13;228;10;Adan;Aden;2;3;Unknown;5
2014;1;13;228;10;Adan;Dar Sad district;3;3;Unknown;6
2014;1;13;205;5;Nonthaburi;Unknown;3;14;Unknown;6
2014;1;13;182;11;Bakool;Hudur;6;14;Al-Shabaab;13
2014;1;13;195;11;South Darfur;Suntah;2;4;Liberation and Justice Movement (LJM);5
2014;1;13;195;11;South Darfur;Suntah;2;4;Liberation and Justice Movement (LJM);5
2014;1;13;195;11;South Darfur;Suntah;2;3;Liberation and Justice Movement (LJM);5
2014;1;13;95;10;Karbala;Karbala;2;4;Unknown;5
2014;1;13;95;10;Karbala;Karbala;2;4;Unknown;5
2014;1;14;205;5;Pattani;Nong Chik district;3;4;Unknown;6
2014;1;14;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;14;95;10;Al Anbar;Karma;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;14;95;10;Al Anbar;Karma;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;14;95;10;Al Anbar;Karma;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;14;95;10;Al Anbar;Karma;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;14;95;10;Baghdad;Baghdad;3;3;Unknown;6
2014;1;14;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;14;95;10;Kirkuk;Wasti;3;3;Unknown;6
2014;1;14;95;10;Kirkuk;Kirkuk;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;14;95;10;Kirkuk;Unknown;3;14;Unknown;6
2014;1;14;95;10;Baghdad;Baghdad;3;3;Unknown;6
2014;1;14;147;11;Borno;Maiduguri;3;14;Boko Haram;6
2014;1;14;110;10;Beqaa;Arsal;3;14;Unknown;6
2014;1;14;95;10;Al Anbar;Abu Ghraib;2;4;Unknown;5
2014;1;14;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;14;228;10;Hadramawt;Unknown;1;1;Al-Qaida in the Arabian Peninsula (AQAP);5
2014;1;14;95;10;Baghdad;Baghdad;1;2;Unknown;5
2014;1;14;95;10;Al Anbar;Fallujah;9;4;Unknown;13
2014;1;14;95;10;Al Anbar;Saqlawiyah;3;4;Unknown;6
2014;1;14;153;6;Khyber Pakhtunkhwa;Kulachi;3;3;Tehrik-i-Taliban Pakistan (TTP);6
2014;1;14;95;10;Al Anbar;Saqlawiyah;2;3;Unknown;5
2014;1;14;153;6;Khyber Pakhtunkhwa;Swabi;2;2;Tehrik-i-Taliban Pakistan (TTP);5
2014;1;14;153;6;Khyber Pakhtunkhwa;Nasir Bagh;3;3;Unknown;6
2014;1;14;153;6;Punjab;Rukanpur;3;21;Unknown;6
2014;1;14;205;5;Yala;Bannang Sata district;2;4;Unknown;5
2014;1;14;4;6;Uruzgan;Shahidi Hassas district;2;3;Taliban;9
2014;1;14;4;6;Kunar;Chapa Dara district;3;3;Taliban;6
2014;1;14;4;6;Kunar;Sarkani district;3;3;Unknown;6
2014;1;14;1004;11;Upper Nile;Malakal;2;7;Unknown;5
2014;1;14;4;6;Kabul;Kabul;3;14;Taliban;6
2014;1;14;95;10;Nineveh;Mosul;2;2;Islamic State of Iraq and the Levant (ISIL);5
2014;1;14;95;10;Diyala;Adhaim;3;14;Unknown;6
2014;1;14;95;10;Baghdad;Baghdad;9;14;Unknown;13
2014;1;14;160;5;Sarangani;Malapatan;7;1;New People's Army (NPA);8
2014;1;14;60;10;Cairo;Cairo;3;2;Unknown;6
2014;1;14;160;5;Pampanga;Macabebe;1;2;Unknown;5
2014;1;14;113;10;Benghazi;Benghazi;3;3;Unknown;6
2014;1;14;205;5;Bangkok;Bangkok;3;14;Unknown;6
2014;1;14;182;11;Middle Shebelle;Mahaday;2;4;Al-Shabaab;6
2014;1;14;182;11;Middle Shebelle;Mahaday;2;4;Al-Shabaab;6
2014;1;14;182;11;Bay;Unknown;9;4;Al-Shabaab;13
2014;1;14;113;10;Tripoli;Tripoli;2;2;Unknown;5
2014;1;14;228;10;Shabwah;Ataq;7;4;Southern Mobility Movement (Yemen);5
2014;1;14;228;10;Adan;Dar Sad district;3;20;Unknown;6
2014;1;14;78;8;Attica;Athens;3;2;Zero Tolerance;6
2014;1;14;41;11;Nana-Mambere;Boyali;2;14;Anti-Balaka Militia;9
2014;1;14;4;6;Ghazni;Gam-e Shak;2;4;Taliban;5
2014;1;14;1004;11;Central Equatoria;Gemeiza;2;7;Unknown;5
2014;1;14;147;11;Borno;Tuba;2;17;Boko Haram;5
2014;1;14;153;6;Sindh;Karachi;2;14;Tehrik-i-Taliban Pakistan (TTP);5
2014;1;14;113;10;Benghazi;Benghazi;2;4;Unknown;5
2014;1;14;4;6;Sari Pul;Unknown;2;3;Taliban;5
2014;1;14;60;10;Faiyum;Sinnuris;2;15;Unknown;5
2014;1;14;92;6;Bihar;Gaya district;7;1;Maoists;8
2014;1;14;205;5;Yala;Yaha district;3;3;Separatists;6
2014;1;15;153;6;Federally Administered Tribal Areas;Landi Kotal;3;17;Unknown;6
2014;1;15;153;6;Khyber Pakhtunkhwa;Doaba;3;4;Tehrik-i-Taliban Pakistan (TTP);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;3;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Diyala;Husseiniyah;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;1;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Diyala;Buhriz;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;182;11;Bakool;Wajid district;6;7;Al-Shabaab;5
2014;1;15;200;10;Aleppo;Jarabulus;3;17;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;200;10;Aleppo;Jarabulus;3;17;Islamic State of Iraq and the Levant (ISIL);6
2014;1;14;200;10;Homs;Homs;3;14;Unknown;6
2014;1;15;205;5;Narathiwat;Sungai Kolok district;3;4;Unknown;6
2014;1;15;113;10;Derna;Derna;2;14;Unknown;5
2014;1;15;92;6;Manipur;Imphal;1;2;Unknown;6
2014;1;15;137;11;Sofala;Muxungue;2;4;Mozambique National Resistance Movement (MNR);5
2014;1;15;155;10;West Bank;Deir Istiya;7;15;Israeli extremists;8
2014;1;15;153;6;Balochistan;Quetta;3;1;Unknown;6
2014;1;15;147;11;Borno;Banki;2;3;Boko Haram;6
2014;1;15;95;10;Saladin;Dujail;3;14;Unknown;6
2014;1;15;95;10;Diyala;Husseiniyah;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;20;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;20;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;20;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Baghdad;Baghdad;3;20;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;95;10;Diyala;Ain al-Jahash;3;4;Unknown;6
2014;1;15;95;10;Diyala;Alham;6;14;Unknown;5
2014;1;15;153;6;Sindh;Karachi;2;3;Unknown;5
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;153;6;Balochistan;Dera Bugti district;3;21;Baloch Republican Army (BRA);6
2014;1;15;113;10;Tripoli;Tripoli;1;10;Unknown;6
2014;1;15;205;5;Bangkok;Bangkok;3;14;Unknown;6
2014;1;15;205;5;Bangkok;Bangkok;7;19;Unknown;8
2014;1;15;155;10;West Bank;Jit;2;14;Unknown;5
2014;1;15;95;10;Nineveh;Mosul;2;2;Islamic State of Iraq and the Levant (ISIL);5
2014;1;15;153;6;Balochistan;Khuzdar;3;14;Unknown;6
2014;1;15;153;6;Balochistan;Loralai;2;1;Unknown;6
2014;1;15;4;6;Parwan;Unknown;2;4;Unknown;5
2014;1;15;153;6;Sindh;Karachi;2;2;Unknown;5
2014;1;15;113;10;Benghazi;Benghazi;2;4;Unknown;5
2014;1;15;153;6;Punjab;Lahore;2;14;Lashkar-e-Jhangvi;5
2014;1;15;54;9;Central Bohemia;Orlov;3;1;Unknown;6
2014;1;15;19;6;Khulna;Jessore;2;22;Unknown;5
2014;1;15;19;6;Chittagong;Chhoraitkandi;7;15;Unknown;8
2014;1;15;19;6;Sylhet;Borolekha;3;15;Unknown;6
2014;1;15;95;10;Baghdad;Baghdad;3;14;Islamic State of Iraq and the Levant (ISIL);6
2014;1;15;195;11;South Darfur;Nyala;2;14;Abu Tira (Central Reserve Forces);5
2014;1;15;95;10;Saladin;Shirqat district;3;8;Unknown;6
2014;1;15;95;10;Diyala;Abu Sayda;2;17;Islamic State of Iraq and the Levant (ISIL);5
2014;1;15;92;6;Andhra Pradesh;Kommanapalli;2;3;Maoists;9
2014;1;16;110;10;Beqaa;Hermel;3;14;Al-Nusrah Front;6
2014;1;16;45;3;Valle del Cauca;Pradera;3;3;Revolutionary Armed Forces of Colombia (FARC);6
2014;1;16;228;10;Al Bayda;Radaa;6;4;Al-Qaida in the Arabian Peninsula (AQAP);5
2014;1;16;228;10;Al Bayda;Radaa;3;2;Al-Qaida in the Arabian Peninsula (AQAP);6
2014;1;16;153;6;Khyber Pakhtunkhwa;Peshawar;3;15;Unknown;6
2014;1;16;228;10;Al Bayda;Radaa district;2;4;Al-Qaida in the Arabian Peninsula (AQAP);6
2014;1;16;153;6;Khyber Pakhtunkhwa;Nowshera;3;15;Unknown;6
2014;1;15;95;10;Saladin;Tarmiyah;6;14;Unknown;5
2014;1;16;153;6;Khyber Pakhtunkhwa;Dera ismail Khan district;3;20;Unknown;6
2014;1;16;104;11;Nairobi;Nairobi;3;6;Unknown;6
2014;1;16;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;16;160;5;Negros Occidental;Riverside;2;2;New People's Army (NPA);5
2014;1;16;95;10;Baghdad;Baghdad;3;4;Unknown;6
2014;1;16;95;10;Al Anbar;Ramadi;3;17;Unknown;6
2014;1;16;95;10;Al Anbar;Zaidan;2;4;Unknown;5
2014;1;16;95;10;Baghdad;Baghdad;3;2;Unknown;6
2014;1;16;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;16;95;10;Al Anbar;Abu Ghraib;2;4;Unknown;5
2014;1;16;95;10;Diyala;Jalawla;3;3;Unknown;6
2014;1;16;182;11;Bay;Burhakaba district;1;4;Al-Shabaab;5
2014;1;16;228;10;Adan;Buraiqeh;1;2;Unknown;5
2014;1;16;4;6;Kabul;Kabul;3;3;Unknown;6
2014;1;16;153;6;Khyber Pakhtunkhwa;Sarkol;3;3;Tehrik-i-Taliban Pakistan (TTP);6
2014;1;16;153;6;Khyber Pakhtunkhwa;Sarkol;3;3;Tehrik-i-Taliban Pakistan (TTP);6
2014;1;16;153;6;Khyber Pakhtunkhwa;Sarkol;3;20;Unknown;6
2014;1;16;153;6;Sindh;Karachi;2;3;Unknown;5
2014;1;16;92;6;Assam;Sonitpur district;6;1;Unknown;13
2014;1;16;153;6;Sindh;Karachi;2;2;Unknown;5
2014;1;16;205;5;Bangkok;Bangkok;3;2;Unknown;6
2014;1;16;205;5;Bangkok;Bangkok;3;14;Unknown;6
2014;1;16;95;10;Baghdad;Baghdad;3;20;Unknown;6
2014;1;16;205;5;Bangkok;Bangkok;3;14;Unknown;6
2014;1;16;147;11;Borno;Gashagar;7;15;Boko Haram;8
2014;1;16;153;6;Federally Administered Tribal Areas;Landi Kotal;3;4;Abdullah Azzam Brigades;6
2014;1;16;153;6;Khyber Pakhtunkhwa;Chargano Mela;2;3;Unknown;5
2014;1;16;95;10;Nineveh;Barrawi;3;4;Islamic State of Iraq and the Levant (ISIL);6
2014;1;16;41;11;Ombella-M'Poko;Bossembele;2;15;Anti-Balaka Militia;5
2014;1;16;95;10;Baghdad;Baghdad;3;14;Unknown;6
2014;1;16;4;6;Farah;Farah;6;2;Unknown;13
2014;1;16;153;6;Balochistan;Kohlu district;3;1;Unknown;6
2014;1;16;153;6;Khyber Pakhtunkhwa;Serai Naurang;1;14;Unknown;6
2014;1;16;97;10;Southern;Askhelon;3;14;Unknown;6
2014;1;16;97;10;Southern;Ashkelon;3;14;Unknown;6
2014;1;16;97;10;Southern;Ashkelon;3;14;Unknown;6
2014;1;16;97;10;Southern;Ashkelon;3;14;Unknown;6
2014;1;16;97;10;Southern;Ashkelon;3;14;Unknown;6
2014;1;16;1003;9;Kosovska Mitrovica;Mitrovica;1;2;Unknown;5
2014;1;16;153;6;Sindh;Karachi;2;3;Unknown;5
2014;1;16;19;6;Khulna;Narail;7;1;Unknown;8
2014;1;16;95;10;Saladin;Tikrit;3;4;Unknown;6
2014;1;16;95;10;Saladin;Unknown;3;20;Unknown;6
2014;1;17;110;10;Beqaa;Arsal;3;17;Islamic State of Iraq and the Levant (ISIL);6
2014;1;17;110;10;Beqaa;Arsal;3;17;Islamic State of Iraq and the Levant (ISIL);6
2014;1;17;110;10;Beqaa;Arsal;3;17;Islamic State of Iraq and the Levant (ISIL);6
2014;1;17;110;10;Beqaa;Arsal;3;17;Islamic State of Iraq and the Levant (ISIL);6
2014;1;17;110;10;Beqaa;Baalbek;3;14;Unknown;6
2014;1;17;110;10;Beqaa;Hermel;3;14;Unknown;6
2014;1;17;110;10;Beqaa;Kouakh;3;14;Unknown;6
2014;1;17;110;10;Beqaa;Buwayda;3;14;Unknown;6
2014;1;17;110;10;Beqaa;Qaa;3;14;Unknown;6
2014;1;17;4;6;Kabul;Kabul;3;7;Taliban;6
2014;1;17;167;9;Dagestan;Makhachkala;3;1;Unknown;6
2014;1;17;167;9;Dagestan;Makhachkala;3;1;Unknown;6
2014;1;17;160;5;Negros Oriental;Mainit;2;14;New People's Army (NPA);5
2014;1;17;160;5;Bukidnon;Valencia;7;1;New People's Army (NPA);5
2014;1;17;95;10;Baghdad;Baghdad;2;4;Unknown;5
2014;1;17;205;5;Bangkok;Bangkok;3;14;Unknown;6
2014;1;17;153;6;Punjab;Kotli Behram;3;19;Baloch Republican Army (BRA);6
2014;1;17;95;10;Al Anbar;Ramadi;3;17;Unknown;6
2014;1;17;153;6;Khyber Pakhtunkhwa;Nowshera;3;21;Unknown;6
2014;1;17;153;6;Khyber Pakhtunkhwa;Nowshera;3;21;Unknown;6
2014;1;17;153;6;Khyber Pakhtunkhwa;Nowshera;3;21;Unknown;6
2014;1;17;92;6;Assam;Athiabari;2;19;National Democratic Front of Bodoland (NDFB);5
2014;1;17;153;6;Sindh;Karachi;2;10;Tehrik-i-Taliban Pakistan (TTP);5
2014;1;17;228;10;Saada;Dammaj;3;14;Unknown;6
2014;1;17;228;10;Hadramawt;Al-Raydah;6;14;Unknown;13
2014;1;17;60;10;North Sinai;Risan;3;21;Ansar Bayt al-Maqdis (Ansar Jerusalem);6
2014;1;17;153;6;Sindh;Karachi;1;14;Sipah-I-Mohammed;5
2014;1;17;228;10;Ad Dali;Dali;2;4;Southern Yemen Separatists;5
2014;1;17;92;6;Assam;Ramnathpur;6;14;United Democratic Liberation Army (UDLA);5
2014;1;17;92;6;Manipur;Moreh;3;4;Unknown;6
2014;1;17;41;11;Nana-Mambere;Bouar;2;14;Anti-Balaka Militia;6
2014;1;17;205;5;Bangkok;Bangkok;2;14;Unknown;6
2014;1;17;95;10;Saladin;Baiji;3;4;Unknown;6
2014;1;17;95;10;Babil;Mahawil district;3;14;Unknown;6
2014;1;17;95;10;Baghdad;Baghdad;3;2;Unknown;6
2014;1;13;95;10;Karbala;Karbala;2;4;Unknown;5
2014;1;17;4;6;Kunar;Marawara;3;3;Taliban;6
2014;1;17;113;10;Benghazi;Benghazi;3;4;Unknown;6
2014;1;17;153;6;Khyber Pakhtunkhwa;Bannu district;3;3;Unknown;6
2014;1;17;153;6;Khyber Pakhtunkhwa;Bannu;3;2;Unknown;6
